epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,9251.23,0.97188,0.54292,1.1672,0.83094,0.89409,0.87887,0.57326,1.1478,0.67415,1.32792,0.0019315,0.0019315,0.0019315
165,9307.1,0.96688,0.53388,1.16726,0.82954,0.89365,0.87854,0.57337,1.14784,0.67371,1.32804,0.001882,0.001882,0.001882
166,9362.86,0.96442,0.54031,1.16414,0.83034,0.89443,0.87832,0.57317,1.14852,0.67323,1.3291,0.0018325,0.0018325,0.0018325
167,9419.1,0.95317,0.52814,1.15487,0.83038,0.89424,0.87917,0.57363,1.14894,0.6724,1.32979,0.001783,0.001783,0.001783
168,9475.13,0.95636,0.52852,1.15857,0.83038,0.89676,0.87914,0.57372,1.14938,0.67209,1.33048,0.0017335,0.0017335,0.0017335
169,9531.13,0.95431,0.52327,1.16231,0.83077,0.89714,0.87906,0.57344,1.15011,0.6712,1.33133,0.001684,0.001684,0.001684
170,9587.02,0.95373,0.53381,1.15617,0.83128,0.89776,0.87904,0.57315,1.15057,0.67149,1.33155,0.0016345,0.0016345,0.0016345
171,9642.67,0.94985,0.52549,1.15583,0.83121,0.89792,0.87888,0.57287,1.15155,0.67058,1.33332,0.001585,0.001585,0.001585
172,9698.56,0.9499,0.51807,1.16004,0.83164,0.89792,0.87902,0.57316,1.15179,0.67089,1.33342,0.0015355,0.0015355,0.0015355
173,9754.29,0.93583,0.51564,1.1474,0.83121,0.89792,0.87864,0.57239,1.15261,0.67086,1.33456,0.001486,0.001486,0.001486
174,9809.97,0.93012,0.52106,1.13929,0.83188,0.89788,0.8782,0.57256,1.15329,0.67059,1.33538,0.0014365,0.0014365,0.0014365
175,9865.77,0.93975,0.51817,1.14672,0.83224,0.89859,0.87937,0.57297,1.15399,0.66928,1.3366,0.001387,0.001387,0.001387
176,9921.48,0.93218,0.51588,1.14507,0.83257,0.89892,0.8795,0.57316,1.15436,0.6683,1.33752,0.0013375,0.0013375,0.0013375
177,9977.37,0.92599,0.51295,1.13481,0.83441,0.89898,0.87953,0.57306,1.15494,0.6681,1.33804,0.001288,0.001288,0.001288
178,10033.1,0.91899,0.50158,1.13562,0.83469,0.89867,0.87934,0.57345,1.15529,0.66727,1.33883,0.0012385,0.0012385,0.0012385
179,10088.7,0.92198,0.50392,1.13594,0.8354,0.89718,0.87908,0.57288,1.15613,0.66704,1.3396,0.001189,0.001189,0.001189
180,10144.7,0.91716,0.49849,1.13251,0.83511,0.89691,0.87932,0.5737,1.15693,0.66598,1.34107,0.0011395,0.0011395,0.0011395
181,10200.5,0.91141,0.49822,1.12955,0.83494,0.89735,0.8801,0.57382,1.15745,0.66568,1.34189,0.00109,0.00109,0.00109
